,time,id,name,text
191,Thu Jul 05 03:44:42 +0000 2018,tajimi_voice,猿王-えんのう-多治見でボイトレ,"今週土曜は従姉妹の結婚式の為、夜のみのレッスンとなります。
よろしくお願いします。

#ボイトレ
#ボイストレーニング
#話声
#歌
#生徒募集中
#多治見
#土岐
#瑞浪
#恵那
#中津川
#東濃
#可児
#御嵩町
#美濃"
192,Thu Jul 05 03:40:21 +0000 2018,maimi22600,モリゾー@矢島G党,"岐阜県気象警報（12:30）
【大雨警報】
岐阜市、大垣市、山県市、本巣市、垂井町、関ヶ原町、揖斐川町、大野町、池田町、中津川市、恵那市、瑞浪市、関市、美濃市、郡上市、川辺町、七宗町、白川町、東白川村、御嵩町、飛騨地方"
193,Thu Jul 05 03:30:18 +0000 2018,Mikumo4869,Mikumo 三雲,今ぼくが住んでる岐阜の東濃地区は東鉄バスの宝庫です🚏🚌多治見と土岐市と瑞浪へお越しの際は #東鉄バス ご利用くださいε=ε=┏(・＿・)┛ https://t.co/C92dzTVLHT
194,Thu Jul 05 03:13:03 +0000 2018,fcsj74fhs,ひろ＠ジャニ子相互支援,[48歳/女性][石川県野々市市]とチャット！ [45歳/男性][岐阜県瑞浪市]とLINE交換★ここなら大丈夫。匿名だし誰にもばれない！もちろん既婚でも…[PR]⇒ https://t.co/y2H82bxgjX ワクワク(18禁)
195,Thu Jul 05 02:58:33 +0000 2018,matsu7285,まつ©D虎X△,瑞浪から松阪走れってなかなか鬼畜采配してくれるじゃねぇか
196,Thu Jul 05 02:48:54 +0000 2018,gifuprefwe43,7/9～11お休み岐阜、尾張お天気情報&お知らせ,"警報状況【岐阜県】#大雨警報 
警報状況午前11時現在
大雨警報（土砂災害） 岐阜市、大垣市、山県市、本巣市、不破郡、揖斐郡、中津川市、瑞浪市、恵那市、関市、美濃市、郡上市、川辺町、七宗町、白川町、東白川村、御嵩町、飛騨地方"
197,Thu Jul 05 02:39:18 +0000 2018,gifu_sef,岐阜セフレ募集【裏垢】＠相互,"★岐阜セフレ募集速報！

内容：これから、逆レイプみたいな感じで逆に襲わせてくれる人メール下さいね♪
名前：♀蒼
年齢：28歳
地域：瑞浪市

彼女の連絡先⇒https://t.co/WWhe80siyi

7月5日(木)11時39分の情報です♪"
198,Thu Jul 05 02:27:00 +0000 2018,jr313_8000bot,313系8000番台bot,|快速|瑞浪
199,Thu Jul 05 01:27:50 +0000 2018,meieki_bot,名古屋駅bot,"快速|瑞浪
停車駅
名古屋、金山、鶴舞、千種、大曽根、勝川、春日井、高蔵寺、多治見、土岐市、瑞浪"
200,Thu Jul 05 01:10:46 +0000 2018,myrt_pete,myrt_pete（しろくま）,瑞浪は雨足が弱いですね。 https://t.co/78KUMYkPGH
201,Thu Jul 05 01:10:45 +0000 2018,hiro2239,榛葉　利広,軒先に１００円商品　ＪＲ瑞浪駅前商店街、７日イベント https://t.co/BZzMkxJ0pI #岐阜新聞 @gifushimbunさんから
202,Thu Jul 05 01:09:42 +0000 2018,hiro2239,榛葉　利広,復元画公開 中学校造成現場で発見 イサナセタス属と特定 きょうから瑞浪市化石博物館 ／岐阜 - https://t.co/SZBU4wylKj #GoogleAlerts
203,Thu Jul 05 00:47:25 +0000 2018,samini_coltd,サミニ(株),"岐阜の瑞浪市にツーリング♪今回はとんかつ屋【遊庵】に行ってきました。
とんかつはジューシーでとてもおいしかったです。この日はアップルジュースとウーロン茶が飲み放題でした。
#遊庵　#ばね https://t.co/oYGeyccUph"
204,Thu Jul 05 00:11:22 +0000 2018,gi_g_i_fu,岐阜セフレ募集＠相互フォロー,"❤️岐阜セフレ募集

内容：今日の開放的なエッチしたいな♪ 欲求不満なのかな？知らない人からされたいって願望が強くて…
名前：♀真由子
年齢：31歳
地域：瑞浪市

連絡先→当アカウントのプロフ欄URLから詳細確認

木曜日9時11分の情報。"
205,Wed Jul 04 23:35:12 +0000 2018,AIPONZU1003,か と う あ い な,瑞浪よりも多治見の方が降ってるよ。
206,Wed Jul 04 23:24:18 +0000 2018,iNewsMie,iNewsMie,復元画公開 中学校造成現場で発見 イサナセタス属と特定 きょうから瑞浪 . . . https://t.co/abgC4U4C5Z 鑑定調査では、属名が… #三重県 ／三重関連のニュース https://t.co/UJC66fyE9u
207,Wed Jul 04 23:21:00 +0000 2018,AIAIAIMI2727,あいみ,@KAHO_0806Ringoo こうりょう瑞浪方面の子だけ自宅待機やった！なんで中京あるのw
208,Wed Jul 04 23:03:59 +0000 2018,paleont_kt,Ken Tsuchiya,瑞浪市化石博物館に新しい復元画が登場するようです、という記事→ https://t.co/OR2VvTXfqg 。小田隆さんによるもので、１メートル×3メートルの大きなもの、と。
209,Wed Jul 04 22:57:12 +0000 2018,maiya018,MAIYA 公式アカウント,"おはようございます☀️

8/3〜8/5まで行われる
瑞浪美濃源氏七夕祭りまで
残すところ1ヶ月となりました🎇✨

踊りを通して地元を盛り上げるべく
本日も練習です♪

19:30〜21:00
明世小学校でやってます❗️ https://t.co/ddiE3FyHTT"
210,Wed Jul 04 22:52:44 +0000 2018,gifu_sef,岐阜セフレ募集【裏垢】＠相互,"★岐阜セフレ募集情報更新！

内容：3時~5時迄で会える方いませんか？ゴム付けて下さる方御願いします。経験ないので上手い人が良いな…
名前：♀ゆま
年齢：19歳
地域：瑞浪市

彼女の連絡先⇒当アカウントのプロフ欄URLから詳細確認

7月5日(木)7時52分の情報です♪"
211,Wed Jul 04 22:45:59 +0000 2018,hattori0224,ゆ き,"✩今朝の岐阜新聞より✩

100th 夏の甲子園へ チーム紹介❾

瑞浪、中京院中京、麗澤瑞浪、中津商
多治見、恵那南、中津川工、中津

第6部 第100回大会の主役
~注目投手~ https://t.co/BLc39Lt3z5"
212,Wed Jul 04 22:42:40 +0000 2018,mittsuan_777,みっっっつぁん(^^)．,@Kazuki0217_Neg 私も…でも瑞浪は警報で自宅待機らしいで( ｀д´)
213,Wed Jul 04 22:41:58 +0000 2018,zawawa8201,田中太郎坊宮前,@41299like 恵那、瑞浪、中津川が警報だからかな？
214,Wed Jul 04 22:20:37 +0000 2018,cva_di,はやし あい☺︎︎,"@rinrin_hikaru10 土岐は出てないんですよね
瑞浪だけなんですよ"
215,Wed Jul 04 22:13:47 +0000 2018,RIARUkun1,神道信仰者,"山県
本巣
揖斐川
瑞浪
中津川
恵那
郡上
白川
白川
御嵩
高山
下呂"
216,Wed Jul 04 21:57:50 +0000 2018,meieki_bot,名古屋駅bot,"快速|中津川
停車駅
名古屋、金山、鶴舞、千種、大曽根、勝川、春日井、高蔵寺、多治見、土岐市、瑞浪、釜戸、武並、恵那、美乃坂本、中津川"
217,Wed Jul 04 21:57:07 +0000 2018,Shibasuke_1048,柴山俊哉,"フェスティカサーキット瑞浪遠征　初日 ー アメブロを更新しました
#ヒーローズ1048STYLE
https://t.co/yKFYxnvkIl"
218,Wed Jul 04 21:56:11 +0000 2018,JZDcnbYDQbv53Yu,いちゆう,瑞浪と恵那と中津川には警報出てるのに多治見と土岐には出てないんだよ
219,Wed Jul 04 21:42:19 +0000 2018,H_yuki0724,ღ ゆうちむ ღ （ゆうき）,"瑞浪でとって土岐なんででてないのおかしい
学校行きたくない"
220,Wed Jul 04 21:40:08 +0000 2018,zawawa8201,田中太郎坊宮前,大人しく出勤するか…覚えてろよ瑞浪、恵那、中津川…
221,Wed Jul 04 21:36:33 +0000 2018,AIAIAIMI2727,あいみ,こうりょうって今日瑞浪住みの子だけ自宅待機なの？
222,Wed Jul 04 21:34:41 +0000 2018,8iM25oP147NSDRL,Shunkiウオタミ,"やったー！瑞浪市で警報出てるから自宅待機ー！😁
このまま、警報が続いてくれたらなー🤔"
223,Wed Jul 04 21:27:49 +0000 2018,sidemtNNN,絢 ｱﾔﾉ 央 🥀▸.*･°.,瑞浪警報出とるじゃん\( ˙▿˙　)/
224,Wed Jul 04 21:27:36 +0000 2018,nagoya_hinata,ひなた,"おはようございます☀
瑞浪まつりの限定〆切、今日までです！！
お申込み忘れのないように！！👍

そして本日木曜日はひなたの練習日になります😊
ひなたの練習は常に見学、体験大歓迎です！

遅刻、早退や、数分覗いていくだけでもOKです… https://t.co/12f8yUzPJ7"
225,Wed Jul 04 21:27:31 +0000 2018,HeiseiGijukukan,へいせい義塾館@本部校,"朝6時の時点で中津川恵那瑞浪に大雨警報が発令中のため、午前中休校です。
予定されていたスクーリングは延期とします。
午前10時までに警報が解除された場合、12時より生徒は登校可能になります。午前10時過ぎに更新します。"
226,Wed Jul 04 21:22:19 +0000 2018,maoaka1,mao.aka,"@b9nNQm1IMW0gqAt @s_kanna1013 でてるーーーーー。
中津川と瑞浪と恵那、
多治見は…注意報のみ( ¨̮ )( ¨̮ )( ¨̮ )( ¨̮ )"
227,Wed Jul 04 21:19:24 +0000 2018,maoaka1,mao.aka,"@s_kanna1013 え？
普通に登校やら？
てか瑞浪とか休みならうちらも休みでいいよね、"
228,Wed Jul 04 21:01:05 +0000 2018,aimasa1205,くすばあい。,瑞浪警報出てるーwww
229,Wed Jul 04 20:48:53 +0000 2018,nowakiryu,りゅうせい。,え、なんか瑞浪警報出てんじゃん
230,Wed Jul 04 20:06:44 +0000 2018,gifu_sef,岐阜セフレ募集【裏垢】＠相互,"★岐阜セフレ募集速報！

内容：急ですが明日最後までどうですか？技術はないので攻められたいです。夕方まで時間あります。
名前：♀りおな
年齢：21歳
地域：瑞浪市

彼女の連絡先⇒https://t.co/H7hzMgOFwp

7月5日(木)5時6分の情報です♪"
231,Wed Jul 04 19:41:11 +0000 2018,fushinsha_joho,日本不審者情報センター,（岐阜）瑞浪市土岐町で不審な行動　７月１日夜 https://t.co/YKibE9H9y5 家の中の様子をうかがっているのが目撃された。※瑞浪市立瑞陵中学校
232,Wed Jul 04 18:28:25 +0000 2018,gifu_sf,岐阜セフレ募集,"★岐阜セフレ募集速報！

内容：今すぐじゃなくて明日会える方いませんか？久々なので腰が立たなくなるくらい濃厚エッチしたいです❤
名前：♀由紀恵
年齢：36歳
地域：瑞浪市

連絡先⇒当アカウントのプロフ欄URLから詳細確認

木曜日3時28分の情報です。"
233,Wed Jul 04 18:22:30 +0000 2018,gifu_sef,岐阜セフレ募集【裏垢】＠相互,"★岐阜セフレ募集情報！

内容：これからお会いしませんか♪フェラ♡テコキ…気持ちよくたくさん出して♡よろしくね！
名前：♀くみこ
年齢：41歳
地域：瑞浪市

彼女の連絡先⇒当アカウントのプロフ欄URLから詳細確認

7月5日(木)3時22分の情報です♪"
234,Wed Jul 04 17:46:36 +0000 2018,gifuprefwe43,7/9～11お休み岐阜、尾張お天気情報&お知らせ,"警報状況【岐阜県】#大雨警報 
警報状況午前2時現在
大雨警報（土砂災害） 山県市、本巣市、揖斐川町、中津川市、瑞浪市、恵那市
関市、郡上市、白川町、御嵩町、下呂市、高山市、白川村"
235,Wed Jul 04 17:12:06 +0000 2018,Miiiy_yose1122,みゆ,瑞浪そのまま朝まで頑張って☺️
236,Wed Jul 04 17:00:24 +0000 2018,JMAXMLAlerts,気象警戒アラート（気象庁防災情報XML）,"【岐阜県気象警報・注意報】
7月5日01時51分
★大雨警報★
東濃／関市／中津川市／瑞浪市／恵那市／揖斐川町／白川町／御嵩町
https://t.co/PyC8KdflmF"
237,Wed Jul 04 16:59:44 +0000 2018,Msir_35121,あみか,瑞浪、恵那、中津は警報出てるのに土岐出てないよ。あれ。
238,Wed Jul 04 16:57:33 +0000 2018,gi_g_i_fu,岐阜セフレ募集＠相互フォロー,"❤️岐阜セフレ募集

内容：これから私と一緒に日々のストレスを発散し、お互い秘密は守りつつ愉しみましょう♪ 連絡お待ちしております♪ *
名前：♀友夏
年齢：20歳
地域：瑞浪市

連絡先→当アカウントのプロフ欄URLから詳細確認

木曜日1時57分の情報。"
239,Wed Jul 04 16:57:11 +0000 2018,jr313_8000bot,313系8000番台bot,"この列車はホームライナー中津川1号
中津川行きです。途中の停車駅は金山、鶴舞、千種、大曽根、多治見、土岐市、瑞浪、恵那、終点の中津川です。"
240,Wed Jul 04 16:55:45 +0000 2018,AQUA08822189,愛車のAQUAで🚗かとましゃ,"9問中7問！
瑞浪生まれ土岐市育ち
3年間関市住まいだけどね^_^ https://t.co/xuuEbu3Dh3"
241,Wed Jul 04 16:23:11 +0000 2018,dopaminetia,１１の調子に乗ったエビ,"@120reset ブースターはジムの被り系に特価しちゃう感じなんですね〜。
瑞浪やトヨタは花崗岩の結晶乗ってく系スラブが多いので、外のフリーメインでって考えるとブースティックになるんですね！

ミウラーもってるし、オールマイティ… https://t.co/5rFCnpN15c"
242,Wed Jul 04 16:03:23 +0000 2018,dopaminetia,１１の調子に乗ったエビ,"@120reset ブースティックの派生系がブースターSなんでしたっけ？

ブースティックが、エッジングシューズでブースターはオールマイティに使えると読みました！

佐藤祐介氏は花崗岩のガチトライにはブースティックを使うっぽいです… https://t.co/oWI6tmyTJg"
243,Wed Jul 04 15:58:22 +0000 2018,Meiekibell_bot,名古屋駅のベルBot Ver1.0,ﾋﾟｬｰｰｰ---ｰｰｰｰ(ﾋﾟﾝ ﾎﾟﾝ まもなく 10番線から 特急しなの11号 瑞浪行きが 発車します ドアにご注意ください)ｰｰｰｰｰｰｰｰｰｰｰ
244,Wed Jul 04 15:29:46 +0000 2018,zocake,keizo ohno,@fuku_stgrm おお！ウエルカムです。名古屋駅周辺なら、ダルバートなら、あかつ亭さん、マリカさん。少し遠出するなら、ダージベンガルさん、岐阜なら岐阜市の三日月バルさん、瑞浪市のタネヲマクさんとか。
245,Wed Jul 04 15:15:48 +0000 2018,Kasugai_Sta,春日井駅bot(CF07),まもなく、0:26に「瑞浪」行き終発が参ります。高蔵寺から先の駅への最終列車となっています。お乗り遅れのないようお願いいたします。
246,Wed Jul 04 15:05:34 +0000 2018,museumnews_jp,museumnews jp,ヒゲクジラ 復元画公開　中学校造成現場で発見　イサナセタス属と特定　きょうから瑞浪市化石博物館 https://t.co/OTMGBCFmmc 昨年３月に瑞浪市土岐町の市立瑞浪北中学校（来春開校予定）の造成工事現場で発見された化石… https://t.co/QYHUmv9NKK
247,Wed Jul 04 15:01:46 +0000 2018,t_katsuyori,武田四郎勝頼,天正２年（１５７４年）正月２７日、武田軍は遠山氏の居城である美濃岩村城（恵那市）を攻撃し、明知城を包囲しました。信長は２月１日、援軍を派遣し、自身も５日も御嵩（可児市）、６日に神箆（瑞浪市）に陣を据え、翌日岩村へ向かおうとしたころ、落城の報せが入りました。
248,Wed Jul 04 14:56:21 +0000 2018,JR_KTNagoyaLast,JR名古屋・近鉄名古屋 終電案内,"近鉄名古屋00時01分発
普通　富吉
米野、黄金、烏森、近鉄八田、伏屋、戸田、近鉄蟹江、富吉

JR
東海道本線00時02分発
普通　大垣
枇杷島、清洲、稲沢、尾張一宮、木曽川、岐阜、西岐阜、穂積、大垣
中央本線00時05分発
快速　瑞浪
多治見、土岐市、瑞浪"
249,Wed Jul 04 14:55:36 +0000 2018,r05525,やぎこ,"@sahsan0824 13年前何やってたか考えちゃったじゃん！もう大須だったわ笑
昇龍の時にどうしても高知にも瑞浪にもど祭りにも出たくて仕事辞めちゃった(*´∀｀*)"
250,Wed Jul 04 14:53:27 +0000 2018,gifu_sef,岐阜セフレ募集【裏垢】＠相互,"★岐阜セフレ募集速報！

内容：カレシと別れてから、エッチをしていないので誰か相手になってくれません？(*&gt;ω&lt;*)今日会える人…
名前：♀樹奈
年齢：20歳
地域：瑞浪市

彼女の連絡先⇒当アカウントのプロフ欄URLから詳細確認

7月4日(水)23時53分の情報です♪"
251,Wed Jul 04 14:52:58 +0000 2018,sahsan0824,さーさん,"@r05525 どまも瑞浪も～はさすがに厳しくてねーー( ；∀；)
七夕暑いけど楽しかったからまた行きたいなー(雷雨の中ハロウィン踊ったり、翌日の灼熱な中もっZやスノドロ踊ったり、総踊りパレード中に焼き鳥貰ったりしたのが懐かしい←13年前)"
252,Wed Jul 04 14:48:03 +0000 2018,r05525,やぎこ,@sahsan0824 瑞浪はさすがに来れないかー
253,Wed Jul 04 14:45:56 +0000 2018,r05525,やぎこ,@sahsan0824 8月7日だったら、もう瑞浪終わってるwwww
254,Wed Jul 04 14:45:32 +0000 2018,_sdb_gifu_,岐阜セフレ募集掲示板,"岐阜県内でセフレ募集中！

瑞浪市の
らな様 26歳 が
水曜日23時45分に募集しています！

題名☞近い日にちで明日又は明後日がいいなぁ

詳細情報☞当アカウントのプロフ欄URLをご確認下さい！
https://t.co/n0HOalrZYy"
255,Wed Jul 04 14:26:14 +0000 2018,JR_KTNagoyaLast,JR名古屋・近鉄名古屋 終電案内,"近鉄名古屋
23時29分発　普通 四日市
佐古木
※非推奨ながら、23時40分発の急行に乗り近鉄弥富で折り返す方法もある

JR
中央本線23時31分発
普通　瑞浪
高蔵寺乗継00時03分発瀬戸口行き
愛知環状鉄道　中水野、瀬戸市、瀬戸口"
256,Wed Jul 04 14:20:48 +0000 2018,Kasugai_Sta,春日井駅bot(CF07),まもなく、23:28に「中津川」行き終発が参ります。瑞浪から先の駅への最終列車となっています。お乗り遅れのないようお願いいたします。
257,Wed Jul 04 14:18:11 +0000 2018,_HETAKA,へたか (7/14~神保町WK)(博ふぇす土F40),"https://t.co/YyQIjuJKO8

アンドリューワイエスの「リトルコールドウェル島 」という作品が、個人的な1700万年前の瑞浪の海のイメージでした。"
258,Wed Jul 04 14:08:49 +0000 2018,gifu_sef,岐阜セフレ募集【裏垢】＠相互,"★岐阜セフレ募集情報！

内容：ベッドに寝そべってひたすら快楽を味わいたい、そんな方はいませんか？ライン交換も出来ますので、気に…
名前：♀夏美
年齢：26歳
地域：瑞浪市

彼女の連絡先⇒https://t.co/qNtexuRCSn

7月4日(水)23時8分の情報です♪"
259,Wed Jul 04 13:37:34 +0000 2018,shiori0609__ra,shiori,"一般生になったら来年は浴衣着て瑞浪の花火大会に一緒に行きたいなぁ〜

ちなみに今年の花火大会はいつなんだろう?(笑)"
260,Wed Jul 04 13:27:01 +0000 2018,jr313_8000bot,313系8000番台bot,|普通|瑞浪
261,Wed Jul 04 13:20:09 +0000 2018,psyhua_c,フェル,真冬の瑞浪で女将さんをはじめ会えると思ってなかった北海道大学縁さんなどなど、落ち着いて観たいわよね～…
262,Wed Jul 04 12:57:49 +0000 2018,meieki_bot,名古屋駅bot,"快速|瑞浪
停車駅
名古屋、金山、鶴舞、千種、大曽根、勝川、春日井、高蔵寺、多治見、土岐市、瑞浪"
263,Wed Jul 04 12:51:49 +0000 2018,shota_wakki0224,将太,"@Beloved8455 ありがとうございます！
和っしょいは、瑞浪で行われる七夕祭りなどにも参加致しますので、よろしければぜひご覧下さい😊"
264,Wed Jul 04 12:50:29 +0000 2018,IROMONOMAN,森本　心,ヒゲクジラ：復元画公開　中学校造成現場で発見　イサナセタス属と特定　きょうから瑞浪市化石博物館　／岐阜 - 毎日新聞 https://t.co/EKQE2y4O2T
265,Wed Jul 04 12:26:59 +0000 2018,jr313_8000bot,313系8000番台bot,|快速|瑞浪
266,Wed Jul 04 12:20:54 +0000 2018,draft_kaigi,yuki,高校野球岐阜大会の展望（2018）と注目選手：ドラフト注目度B 市立岐阜商の中神拓都選手の他、大垣日大の修行恵大投手、麗澤瑞浪の井野海翔投手、岐阜第一の平井快青投手、池田高校の柳下陸投手、市立岐阜商の日渡柊太投手など注目投手多い… https://t.co/I7LUP9xP24
267,Wed Jul 04 12:12:57 +0000 2018,pantheo27705718,パンテオン,"瑞浪市化石博物館に展示された1800万年前のヒゲクジラ、イサナセタス化石と復元画展示のニュースです。動画あります。
１８００万年前のクジラの姿復元 NHK https://t.co/Q9wPPbIHqE"
268,Wed Jul 04 12:05:28 +0000 2018,ophiacodon,Chauliodus,やっぱり瑞浪の化石博物館か。いってこよーかな https://t.co/h1HsXWWt3Y
269,Wed Jul 04 12:01:41 +0000 2018,kokudou1507,国道1号→507号bot,国道21号　総距離：101.4km  起点：岐阜県瑞浪市山野内交差点　終点：滋賀県米原市米原警察署前交差点　ほぼ全区間が旧中山道を踏襲し、岐阜県美濃地方を横断する重要な幹線道路である。https://t.co/72wkk9nzur
270,Wed Jul 04 12:00:45 +0000 2018,Patchouli_MR,パチュリー・ミノーレッジ,名古屋方面の最終列車は【多治見駅22:51、土岐市駅22:45、瑞浪駅22:39、釜戸駅22:33、武並駅22:28、恵那駅22:23、美乃坂本駅22:18、中津川駅22:12】よ
271,Wed Jul 04 11:58:56 +0000 2018,_pagemi_,めぐ,"岐阜県内、東濃以外は警報出てますがな(;´д`ﾉ)ﾉ
瑞浪はパラパラっとしか降ってないしな"
272,Wed Jul 04 11:52:05 +0000 2018,hiro_666car,p-kaki,"12月頃に地元岐阜県の瑞浪で行われるバサラカーニバルというコスプレのイベントがあります！
それにエボル ブラックホールフォームで参加予定です！
製作途中ですが、仮面ライダーで参加される方いたら仲良くしてください！
#岐阜県
#バサカニ
#瑞浪
#コスプレ
#仮面ライダー"
273,Wed Jul 04 11:49:59 +0000 2018,typi7714,佳樹,@FluteKyoka 瑞浪だっけ？わら
274,Wed Jul 04 11:08:27 +0000 2018,m_fucker_ex,と わ,今日バローに傘忘れたけど今行ったらあったから瑞浪治安いい
275,Wed Jul 04 11:07:52 +0000 2018,gifu_sef,岐阜セフレ募集【裏垢】＠相互,"★岐阜セフレ募集情報更新！

内容：経験少ないＭ男性を私色に染めてみたいです。手荒なことはしないので、初心者の方も安心してお気軽…
名前：♀理恵子
年齢：26歳
地域：瑞浪市

彼女の連絡先⇒当アカウントのプロフ欄URLから詳細確認

7月4日(水)20時7分の情報です♪"
276,Wed Jul 04 10:57:46 +0000 2018,jantomorrow,ishikawa t om°hiro,"I'm at JA岐阜厚生連 東濃厚生病院 in 瑞浪市, 岐阜県 https://t.co/9T0zAP0Ogn"
277,Wed Jul 04 10:32:54 +0000 2018,YK_FT_2125,M,"@skipii__jin1O3O 4月カラオケいって5.6月瑞浪であって7月ワクワクでだったんだよ笑笑
車が届いてからね笑"
278,Wed Jul 04 10:09:49 +0000 2018,MTrikuriku,MT,"7/1岐阜県陸上競技選手権大会
男子5000m
1永谷連太郎(3)美濃加茂高15:13.50
2井上雄斗(4)岐阜経済大15:22.52
3渡邉祐二　KYB15:24.99
4東野拓史(3)麗澤瑞浪高15:28.76
5小林和幸(… https://t.co/z56pBzzlba"
279,Wed Jul 04 09:41:45 +0000 2018,gifu_sf,岐阜セフレ募集,"★岐阜童貞卒業情報！

内容：これからお時間ある人いたら楽しく会いませんか？見た目とかｽﾀｲﾙ悪く言われないよ！
名前：♀ゆずは
年齢：18歳
地域：瑞浪市

連絡先⇒当アカウントのプロフ欄URLから詳細確認

水曜日18時41分の情報です。"
280,Wed Jul 04 09:09:24 +0000 2018,gi_g_i_fu,岐阜セフレ募集＠相互フォロー,"❤️岐阜セフレ募集

内容：こんなあたしに付き合ってくれる人いないかなあ・・・今からでも一緒に気持ちよくなれる人、激しいのしちゃってもよければご連絡…
名前：♀あや
年齢：32歳
地域：瑞浪市

連絡先→当アカウントのプロフ欄URLから詳細確認

水曜日18時9分の情報。"
281,Wed Jul 04 08:56:04 +0000 2018,_HETAKA,へたか (7/14~神保町WK)(博ふぇす土F40),【お仕事のお知らせ】瑞浪市化石博物館からのご依頼で、「イサナセタスの骨格復元画」を製作いたしました。同博物館での常設展示の他、市内小中学校での授業の資料や瑞浪北中学校での展示等で使用される予定です。 https://t.co/YHxXlWtR7P
282,Wed Jul 04 08:49:08 +0000 2018,M_A_F_,M.A.F.@博物ふぇすで新刊,"ヒゲクジラ：復元画公開　中学校造成現場で発見　イサナセタス属と特定　きょうから瑞浪市化石博物館　／岐阜 - 毎日新聞 https://t.co/eFJh9ZUXHQ
あっラティケファルス種になってる。早くも第五十五話が死んだ"
283,Wed Jul 04 08:33:44 +0000 2018,Lima_Cina,Limacina@近代化改修完了,"ヒゲクジラ：復元画公開　中学校造成現場で発見　イサナセタス属と特定　きょうから瑞浪市化石博物館　／岐阜 - 毎日新聞 https://t.co/tH9kHbPx1P
画像はないですが制作者や監修者の情報がしっかり入っているのはこちら。私が話した内容もうまくまとめてあります。"
284,Wed Jul 04 08:26:57 +0000 2018,jr313_8000bot,313系8000番台bot,|ホームライナー|瑞浪
285,Wed Jul 04 08:18:16 +0000 2018,justlink86,ふぉ～りー,"I'm at 屏風山PA (上り) in 瑞浪市, 岐阜県 https://t.co/Guw1LV6fAM"
286,Wed Jul 04 08:17:59 +0000 2018,mikagami217,水鏡,えっ、まって、これ瑞浪でやってんの！！！？
287,Wed Jul 04 08:01:41 +0000 2018,A_narinari_bot,南海の小悪魔マダラトビエイbot,これは瑞浪市化石博物館で展示されている歯の化石ナリ。Aetobatus属というだけでナリナリとは限らないナリけどね。 https://t.co/HQ07oV9xp2
288,Wed Jul 04 07:37:16 +0000 2018,gifu_sef,岐阜セフレ募集【裏垢】＠相互,"★岐阜セフレ募集情報更新！

内容：今から会えるM男いませんか？調教されたい、イジメられたい、汚されたい･･･そんなどMな変態マ…
名前：♀瑠梨
年齢：25歳
地域：瑞浪市

彼女の連絡先⇒当アカウントのプロフ欄URLから詳細確認

7月4日(水)16時37分の情報です♪"
289,Wed Jul 04 07:24:51 +0000 2018,gi_g_i_fu,岐阜セフレ募集＠相互フォロー,"❤️岐阜セフレ募集

内容：ありで遊びませんか？細い体型です
名前：♀レミ
年齢：19歳
地域：瑞浪市

連絡先→当アカウントのプロフ欄URLから詳細確認

水曜日16時24分の情報。"
290,Wed Jul 04 07:03:02 +0000 2018,mkhfud6vg,幸,岐阜県瑞浪市で不倫相手探し中 [29歳/女性]や岐阜県美濃加茂市で不倫関係募集 [32歳/男性]と出会える！お試し可能のマッチングアプリ♪
291,Wed Jul 04 06:51:12 +0000 2018,UMRWqymdeCslVW0,りょうが,@ogAnhdmceYcaUxv もー瑞浪やね
292,Wed Jul 04 06:46:04 +0000 2018,aki_dearkanna,😽あきしゃん😽,"I'm at CoCo壱番屋 瑞浪国道19号店 in 瑞浪市, 岐阜県 https://t.co/K2v34PzfFp"
293,Wed Jul 04 06:45:04 +0000 2018,jantomorrow,ishikawa t om°hiro,"I'm at 吉野家 19号線瑞浪店 in 瑞浪市, 岐阜県 https://t.co/R3WRaQGGtl"
294,Wed Jul 04 05:48:15 +0000 2018,BuffaloesGoGo,⚾️ バファローズ 立ち上がれ⚾️5勝4敗,"東濃って言ってもめっちゃ広いですからね。
多治見、土岐、瑞浪、恵那、中津川
#makozuba"
295,Wed Jul 04 05:05:52 +0000 2018,ShotengaiNews,商店街ニュース,"""４７店舗が食料品や日用品を販売するほか、商店街スタンプラリー、中学校ブラスバンド、フォークダンス、フラダンスのステージが楽しめる。""▶︎軒先に１００円商品　ＪＲ瑞浪駅前商店街、７日イベント https://t.co/4KVcFVoY2z #岐阜新聞 @gifushimbunより"
296,Wed Jul 04 04:58:42 +0000 2018,kumoha313kei,313系bot,"中央特快名古屋ver(理想)
南木曽行き
停車駅
名古屋、金山、千種、春日井、高蔵寺、多治見、土岐市、瑞浪、恵那、中津川からの各駅"
297,Wed Jul 04 04:56:29 +0000 2018,kogiso5,怒髪猫@とろろ,"生活安全課からお知らせします。
本日、釜戸町エスポラン付近でクマらしき動物の目撃情報がありました。
外出される場合はご注意ください。
また、家の外にエサとなる生ゴミなどを放置しないようにしてください。

（瑞浪市絆メール）"
298,Wed Jul 04 04:39:55 +0000 2018,lux_yu8,りゅうとん。ぬ,"I'm at 瑞浪I.C口 交差点 in 瑞浪市, 岐阜県 https://t.co/OsxpjX92AZ"
299,Wed Jul 04 04:15:37 +0000 2018,_sdb_gifu_,岐阜セフレ募集掲示板,"岐阜セフレ募集速報！

瑞浪市の
五十鈴様 20歳 が
水曜日13時15分に募集しています！

題名☞本気で不倫しましょう(*^-^*) 

詳細情報☞当アカウントのプロフ欄URLをご確認下さい！"
