,time,id,name,text
374,Thu Jul 05 11:22:13 +0000 2018,xfiveone,ksk🌿どう美じゅ合同誌企画,斉藤恵那概念本、在庫あと7冊ですね。
375,Thu Jul 05 11:17:26 +0000 2018,LittleArmory,リトルアーモリー【figma豊崎・ねんどろ照安】,"#ビキニの日
リトルアーモリーちゃんたちのビキニスタイル！
S-style 豊崎恵那と照安鞠亜は好評予約受付中(◍•ᴗ•◍) 
#リトルアーモリー https://t.co/BRUeOzQahQ"
376,Thu Jul 05 11:00:35 +0000 2018,koinukko,狐狗,"@jym_dg11j 矢作〜茶臼山〜つくでっていう鬼ルート

あれ恵那神社って看板あった側道入らなきゃいけないみたい"
377,Thu Jul 05 10:57:33 +0000 2018,koinukko,狐狗,@jym_dg11j 俺も最近明智とか恵那の林道探索しかしてなくて気持ちのいいワインディングよく知らんのよな。
378,Thu Jul 05 10:46:18 +0000 2018,JR_KTNagoyaLast,JR名古屋・近鉄名古屋 終電案内,"中央本線19時47分発　快速 中津川
恵那乗継　20時58分発
明知鉄道　東野、飯沼、阿木、飯羽間、極楽、岩村、花白温泉、山岡、野志、明智

東海道新幹線
19時49分発　のぞみ57号 博多
新山口乗継　22時43分発 普通 下関
厚狭、新下関、下関"
379,Thu Jul 05 10:42:03 +0000 2018,KinoshitaYumi,木下由美,「半分、青い。」ロケ地散策マップ作製　恵那市岩村町 (岐阜新聞) - LINEアカウントメディア https://t.co/2FKIFRv9mq #linenews @news_line_meさんから
380,Thu Jul 05 10:39:31 +0000 2018,nananoko_bot,nananoko_bot,【恵那】好きな食べ物……？ない……いや、あの王子様か？
381,Thu Jul 05 10:27:47 +0000 2018,halwocubeZEP,はるを◇ZEP鮪◇整備休暇,"I'm at 恵那峡SA (上り) in 恵那市, 岐阜県 https://t.co/ew1DDAjSj2"
382,Thu Jul 05 10:27:33 +0000 2018,HeySayJ50013191,Yuko💞🌠とびっ子,"@nakano_ena @Popteen_jp ゲットしたよ💓👍
開いた瞬間恵那ちゃんいて感動した！笑笑
アンケートもその日に出したよ😁"
383,Thu Jul 05 10:20:03 +0000 2018,nongravity_0_0,Voice gravitation,"【えふぉるめ ゆるキャン△ ふとんむし ミニアクリルボールチェーン】各務原なでしこ／志摩リン／大垣千明／犬山あおい／斉藤恵那""~予約https://t.co/io6iU0iitF【画】https://t.co/F8rfWiocrc"
384,Thu Jul 05 10:19:30 +0000 2018,mirai_grande,MIRAI ( 17 )🥀 Sweetener,@nakano_ena 可愛すぎる恵那ちゃん🤩❤️
385,Thu Jul 05 10:18:40 +0000 2018,tsuno,だっつーの△,@siori4321 恵那たそ「お会計10マソ円となりまーす」 https://t.co/Txpk4tFjxn
386,Thu Jul 05 10:17:41 +0000 2018,takenakasports,野球専門店 竹中スポーツ 岐阜【公式】,"高校野球2018
夏の甲子園へ❗️
チーム紹介【8】【9】

帝京大可児
飛騨神岡
飛騨高山
加茂農林
高山西
多治見工
土岐商
土岐紅陵

瑞浪
中京院中京
麗澤瑞浪
中津商
多治見
恵那南
中津川工
中津

岐阜新聞より https://t.co/lwSdGm5o4P"
387,Thu Jul 05 10:10:04 +0000 2018,velopscom,VeLops@岐阜県恵那市のVapeShop,"VapeShopVeLops
プレオープンでの臨時営業、終了させて頂きます。

急な告知にであったにもかかわらず、
天候の悪い中、来店頂きましてありがとうございます。

今日の経験を糧に明後日7月7日の本オープンを頑張らせて頂きま… https://t.co/m9PhZwADqO"
388,Thu Jul 05 10:07:58 +0000 2018,yuri_enafam,ゆり,"@Popteen_jp 恵那ちゃん💗💗💗
最高でした😳"
389,Thu Jul 05 10:02:29 +0000 2018,niwabunko,庭文庫,"庭文庫は、金なしコネなしスキルなしのふたりではじめたわけですが、一個ずつ亀の歩みで進んでいると、応援してくれる人がいて、お店ができて、きっとこれからもそうなのだろう、とおもう。

ふたりで作ったお店ではなくて、恵那の山々と古民家と応援してくれる人達でできたの。ほんとにそうなの。"
390,Thu Jul 05 10:00:49 +0000 2018,0resummer,藻葉,"@buhin_ya ならほど、確かにイベントは勝ち星上げればいいので別に全滅狙う必要もないですね
うちはこんな感じです
本当は耐久と攻撃方法から恵那をリーダーではなくロリ山をリーダーにした方が勝ちやすいのですが愛情度上げのために恵… https://t.co/n08XXRRTmb"
391,Thu Jul 05 09:58:51 +0000 2018,NorioVaper,norio@vape,"思ったほどvapeSHOP探索できなかった(´༎ຶོρ༎ຶོ`)
最後は岐阜県恵那市に七夕にオープンするvelopsさん@velopscom のプレオープンに行ってきました♫絶好のタイミングでのプレオープン嬉しすぎーーー(^з^)… https://t.co/gAtZpriatM"
392,Thu Jul 05 09:58:09 +0000 2018,enajardin,メゾン ドゥ ジャルダン,"ビアガーデン🍺明日からです♬
雨☔️ですが・・・
屋内でお席ご用意します♪(๑ᴖ◡ᴖ๑)♪
#メゾンドゥジャルダン #恵那 #恵那グルメ #恵那フレンチ #恵那ビアガーデン #ビアガーデン 
#クラフトビール #ウッドデッキ @ 恵那市  フランス料理  メゾン ドゥ ジャルダン"
393,Thu Jul 05 09:57:04 +0000 2018,Urinoir_715,むべんぎ(CV:日笠陽子),2万歩譲って志摩リンはタバコ吸わないかもしれないけど斉藤恵那は絶対に吸うだろ。
394,Thu Jul 05 09:54:07 +0000 2018,xfiveone,ksk🌿どう美じゅ合同誌企画,恵那リンがタバコ吸い始めて、なでしこが体に悪いからやめなよ！って説教する光景、もはや正史でしょ。
395,Thu Jul 05 09:52:53 +0000 2018,momojirou0525,桃次郎,"朝ドラ半分、青い。
の舞台の岐阜県恵那市のセブンイレブンにて休憩中🚚
ずっとカッパ着たまま一日中、大雨やった😵"
396,Thu Jul 05 09:51:49 +0000 2018,unaggyyy,LCは美しく腐ることにした,@rsia39 オムライスの皮をかぶった邪悪な食べ物それがみむらのオムスパ恵那市のキツめの洗練
397,Thu Jul 05 09:51:28 +0000 2018,xfiveone,ksk🌿どう美じゅ合同誌企画,"恵那リン喫煙者概念です。
(地味に自分が書いたSSの中でもお気に入り)

揺れる火 | ksk #pixiv https://t.co/MPzk5mAU7v"
398,Thu Jul 05 09:47:04 +0000 2018,Urinoir_715,むべんぎ(CV:日笠陽子),私はリンがピース(10)の恵那がセブンスター学派です(胡乱)
399,Thu Jul 05 09:46:25 +0000 2018,xfiveone,ksk🌿どう美じゅ合同誌企画,いやいや、恵那リンは間違いなく大学でタバコ吸うようになるでしょ。いや俺見たもん(幻覚)
400,Thu Jul 05 09:44:45 +0000 2018,Urinoir_715,むべんぎ(CV:日笠陽子),恵那リン喫煙者概念、リンが妙に渋くて重いタバコを吸ってるのは大体満場一致だが恵那が女の子らしいタバコを吸ってるのか元カレかなんかの影響でセブンスターやマルボロを吸ってるかどうかの争いで多くの命が失われた(失われてない)
401,Thu Jul 05 09:39:37 +0000 2018,xfiveone,ksk🌿どう美じゅ合同誌企画,恵那リンのシガーキスpictureを500年前から探してるんだけど見つからないんだよな。
402,Thu Jul 05 09:39:23 +0000 2018,nananoko_bot,nananoko_bot,【恵那】アイツは真面目に仕事してると、かっこ……………………………ばからしい。
403,Thu Jul 05 09:39:01 +0000 2018,Palmer_san,“ナガッツガワ”のショーン･パーマー(ツンデレ番長),恵那醸造やった https://t.co/suvGzr5bRt
404,Thu Jul 05 09:36:06 +0000 2018,Palmer_san,“ナガッツガワ”のショーン･パーマー(ツンデレ番長),二ッ森登山口、入り口に恵那酒造鯨波 #fmgifu
405,Thu Jul 05 09:33:18 +0000 2018,marukane_,中津川市の観賞魚、小動物専門店 まるかね,"今回はしっかり動画に収められました！！ベルツノガエルの貴重な捕食シーンです(^^)人工餌を食べてくれたのはまぐれではなさそうです(TT)
ご来店お待ちしております( •̀ᴗ•́ )/
#ベルツノガエル #カエル #両生類 #ペット… https://t.co/KyP7h7k58U"
406,Thu Jul 05 09:32:37 +0000 2018,CASIOJapan,CASIO カシオ計算機株式会社,@DIGITA_print 恵那...市...？？
407,Thu Jul 05 09:27:58 +0000 2018,Sana_castle,城bot,岩村城（いわむらじょう） 岐阜県恵那市にある城。百名城。写真は石垣と遠景 https://t.co/uD7OX7M1Ib
408,Thu Jul 05 09:20:52 +0000 2018,kinero2222,えろでぶぅ,先輩が非番の度に恵那に遊びに行ってるの羨ましい
409,Thu Jul 05 09:14:58 +0000 2018,23rnbb41wf,都竹 次郎,"今朝の岐阜新聞２２面

１００ｔｈ夏の甲子園へ

全国高校野球選手権記念岐阜大会
チーム紹介⚾

恵那南高校 https://t.co/BQoNUCpxEi"
410,Thu Jul 05 09:12:58 +0000 2018,gakuyasan,学屋/Re.GEK,えっまじか〜恵那はそうでもないけどなあ
411,Thu Jul 05 09:09:53 +0000 2018,kei1o22,キモコ(kei),「半分、青い。」ロケ地散策マップ作製　恵那市岩村町 (岐阜新聞) - LINEアカウントメディア https://t.co/4OnEt8GHZI #linenews @news_line_meから
412,Thu Jul 05 09:02:36 +0000 2018,gifuprefwe43,7/9～11お休み岐阜、尾張お天気情報&お知らせ,"【岐阜県】#大雨警報 ＃洪水警報
警報状況午後18時現在
大雨警報（土砂災害） 岐阜市、大垣市、山県市、本巣市、不破郡、揖斐郡、中津川市、瑞浪市、恵那市、関市、美濃市、郡上市、川辺町、七宗町、白川町、東白川村、御嵩町、飛騨地方
洪水警報 飛騨市、白川村"
413,Thu Jul 05 09:00:59 +0000 2018,KumieQf,歌迷@タイ駐在@愛帽レディ🎩は只今メンテ入院中🏥,"@NkzyRnrmtC わーならさんがウチの旦那様の実家のほーに行ってらっしゃるww
因みに土岐市です(*´ω｀*)

あと他の方のコメントでもありますが恵那川上屋の栗きんとんは本当にオススメですよ〜！
といいながら私はここのバタどらが大好物です（笑）こちらも是非一度ご賞味あれ♪"
414,Thu Jul 05 08:58:14 +0000 2018,xzBUI2xeZelxHxn,やっちゃん🍬（男だよ）,"岐阜県の大雨☔☔☔ヤバイ😞💦

岐阜市、下呂市、郡上市など❗

大丈夫ですか？

って「半分、青い。」ロケ地岐阜県恵那市は？
大雨警報発令中❗ですが、ここ数時間ほとんど☔小降りです！

今夜から明日、明後日にかけても雨が降り続くようです❗
十分注意して下さい❗"
415,Thu Jul 05 08:49:32 +0000 2018,maimi22600,モリゾー@矢島G党,"岐阜県気象警報（17:45）
【大雨警報】
岐阜市、大垣市、山県市、本巣市、垂井町、関ヶ原町、揖斐川町、大野町、池田町、中津川市、恵那市、瑞浪市、関市、美濃市、郡上市、川辺町、七宗町、白川町、東白川村、御嵩町、高山市、下呂市
【大雨・洪水警報】
飛騨市、白川村"
416,Thu Jul 05 08:45:00 +0000 2018,yogoren,よごれん,"こちらは恵那市災害対策本部です。
大雨警報にともない夜から明け方にかけて被害の発生の恐れがあります。午後５時に武並町藤地区、笠置町全域、中野方町全域、飯地町全域に対して避難準備・高齢者等避難開始を発令しました。お年寄りなど避難に時間がかかる方は安全な場所への避難を開始してください"
417,Thu Jul 05 08:39:03 +0000 2018,FigmaAm,売れ筋Figma,売れ筋1位『figma リトルアーモリー 豊崎恵那 ノンスケール ABS&amp;PVC製 塗装済み可動フィギュア』 https://t.co/pG0eDVlCY9 原型制作：ドラゴンクラフト制作協力：マックスファクトリートミーテックが https://t.co/30dYYvOs0e
418,Thu Jul 05 08:34:29 +0000 2018,jtachubu,日本観光振興協会中部支部,"NHK「半分、青い。」のロケ地となった岐阜県恵那市岩村町の散策マップができたそうです♪
ドラマに登場した場所や、五平餅などグルメ情報も載っています！
マップは市内の観光案内所などで入手できるほか、ホームページからもダウンロードでき… https://t.co/OQmdeNJUCT"
419,Thu Jul 05 08:25:39 +0000 2018,trlnp,星見秋,志摩と斉藤恵那が出てくるまでこのゲームやめれない
420,Thu Jul 05 08:18:25 +0000 2018,ht81s8669,シューマッハ@カローラ入院,"I'm at 恵那峡SA (下り) in 恵那市, 岐阜県 https://t.co/4Pkuw45MBs"
421,Thu Jul 05 08:14:25 +0000 2018,tenori_henmi,手のり辺見,恵那先輩がケガしないか見守りなう
422,Thu Jul 05 08:11:23 +0000 2018,Seikaitei_fuga,青海亭風牙,マチ★アソビカフェ大阪のゆるキャンコラボカフェの二回目に行ってきました。今回は最初から二種類飲み物頼んでコースター、しまりんと犬子（二枚目）ゲットしました。　おやつはスモアにしてみました。後はコースター千明と恵那だけどもう行く機会… https://t.co/lDwku6hJfM
423,Thu Jul 05 08:06:17 +0000 2018,Patchouli_MR,パチュリー・ミノーレッジ,道の駅そばの郷らっせぃみさとは岐阜県恵那市、岐阜県道66号多治見恵那線上にある道の駅よ。そば作り体験ができるわ(https://t.co/uu46Pktd0K)
424,Thu Jul 05 07:57:53 +0000 2018,jichitai_info,仮想自治体,"岐阜）恵那市と観光協会、「半分、青い。」の散策マップ
https://t.co/SNhI4ghrEr
#仮想自治体"
425,Thu Jul 05 07:45:28 +0000 2018,NkzyRnrmtC,ならさん/ 7/8ライファン（一般参加）7/21仮面武装会カメラマン,"恵那通過。
このあたりも懐かしいな。
その昔、ツーリングでうろちょろしてたもんな。 https://t.co/al0PvtGdLi"
426,Thu Jul 05 07:44:52 +0000 2018,BoarDuck,BoarDuck,@AirsoftSpeedQB 恵那とか中津川の辺りにオービスが3つくらいあるのでご注意くださいな。
427,Thu Jul 05 07:33:10 +0000 2018,Adult_Photograp,エッチな写真集のベストセラー,【アダルト写真集 6位】  気品溢れる美人妻と温泉旅行　高杉恵那　不倫写真集　01: 熱く濡れた秘部から・・・ 人妻不倫旅行 (実録不倫妻) https://t.co/8Z4GxoVNco
428,Thu Jul 05 07:18:14 +0000 2018,mm_2hen,マイクロマガジン社　第二編集部,8/10発売の『リトルアーモリーエクステンド』限定版（https://t.co/n7Z6b5weIm）に付属するアクリルフィギュア豊崎恵那と通常商品の上月ひかり（担当私物）を並べました。同じ仕様で製作しているので同シリーズのコレク… https://t.co/HaUM10HPIW
429,Thu Jul 05 07:13:36 +0000 2018,tabibito_hakuto,日本のいいとこ。,"岐阜県恵那市

「恵那峡」

恵那峡は、自然と人工の融合した観光地。

木曽川中流に建設されたダム湖でありながら、両側に山や岩が迫る渓谷の景観を生み出しています。

恵那峡の美景を満喫するなら、遊覧船がオススメ！
https://t.co/MUExZS4izQ"
430,Thu Jul 05 07:09:41 +0000 2018,R_enafam_18,りー💝（えなfam342号）,"@nakano_ena @Popteen_jp もちろん買ったよ！
恵那ちゃん可愛すぎた！！💓
本当に憧れる！"
431,Thu Jul 05 07:06:19 +0000 2018,Patchouli_MR,パチュリー・ミノーレッジ,道の駅志野・織部岐阜県土岐市、国道21号上にある道の駅よ。恵那川上屋が喫茶コーナーを開いているわっ(https://t.co/2s4UTPvUbl)
432,Thu Jul 05 07:01:42 +0000 2018,yotsuba_428bot,よつばと！ぼっと,これはね最後の一枚なんだ だからね これは… 恵那が結婚して出ていく時に使おうと思ってたんだ‐お父さん（第20話よつばと花火大会？）
433,Thu Jul 05 07:00:40 +0000 2018,Ghostinthereal,Ghost@GhostintheDark,TAC-ZombieGearさんで発売中のリトルアーモリー「豊崎 恵那」国立朝霧高校制服1/1衣装ですが、豊崎 恵那ちゃん以外にも国立朝霧高校制服を着た女子高生はいるはずだから、ぜひ公式衣装でガンダムのMSVみたいな感じでバリエー… https://t.co/ZL0curm9TA
434,Thu Jul 05 06:59:42 +0000 2018,gifuprefwe43,7/9～11お休み岐阜、尾張お天気情報&お知らせ,"【岐阜県】#大雨警報 
警報状況午後16時現在
大雨警報（土砂災害） 岐阜市、大垣市、山県市、本巣市、不破郡、揖斐郡、中津川市、瑞浪市、恵那市、関市、美濃市、郡上市、川辺町、七宗町、白川町、東白川村、御嵩町、飛騨地方"
435,Thu Jul 05 06:52:24 +0000 2018,yuka_singasong,松井ゆかりは森の人です。,"@tomoshi1669 ですです！
恵那駅から徒歩圏内で宿をとりました。

豊田でご飯食べて移動して、宿で軽く飲む案がよさそうですね笑
ありがとうございます！"
436,Thu Jul 05 06:38:23 +0000 2018,tomoshi1669,ロック@7/16伊那,"@yuka_singasong 岐阜県恵那市ですか？
市街地なら飲食店やスーパー・コンビニも普通にありますけど、豊田で飲食してから移動した方が無難かと思います。"
437,Thu Jul 05 06:38:13 +0000 2018,hatimitu2227,ハチミツヨッチ,昼飯に恵那市あきん亭に行ってきました。ザ・中華そば^ ^ https://t.co/52KSHoEIs6
438,Thu Jul 05 06:30:54 +0000 2018,DJ_SHOOT_,DJ SHOOT,"8.24(fri)HYBRID FRIDAYのフライヤー設置させていただきました。

恵那市でカラオケするならハッピーハウスへ♪♪♪

#ハッピーハウス
#ハイフラ
#hybridfriday
#恵那市
#カラオケ https://t.co/edOaEx7K6v"
439,Thu Jul 05 06:22:38 +0000 2018,r_21_gifu,岐阜県交通情報(非公式),"恵那八百津線(４１２号線) 下り　区間：恵那市笠置町河合－恵那市飯地町字福原尾
大雨のため通行止 (7/5 15:21)"
440,Thu Jul 05 06:22:37 +0000 2018,r_21_gifu,岐阜県交通情報(非公式),"恵那八百津線(４１２号線) 上り　区間：恵那市飯地町字福原尾－恵那市笠置町河合
大雨のため通行止 (7/5 15:21)"
441,Thu Jul 05 06:21:28 +0000 2018,r_21_gifu,岐阜県交通情報(非公式),"国道４１８号 下り　区間：恵那市飯地町岩波－恵那市笠置町河合江口
大雨のため通行止 (7/5 15:21)"
442,Thu Jul 05 06:21:23 +0000 2018,r_21_gifu,岐阜県交通情報(非公式),"国道４１８号 上り　区間：恵那市笠置町河合江口－恵那市飯地町岩波
大雨のため通行止 (7/5 15:21)"
443,Thu Jul 05 06:19:31 +0000 2018,velopscom,VeLops@岐阜県恵那市のVapeShop,"VapeShopVeLops　
大雨の中　プレオープン致しました。

岐阜県恵那市長島町正家1丁目１－２５　ナカヤマビル２F

どうぞよろしくお願い致します。 https://t.co/ojrJ4qwAQa"
444,Thu Jul 05 06:08:04 +0000 2018,sako_confieka,conf.newmoon,ベランダに洗濯物を干しをれば恵那の山やま遠く呼びいぬ
445,Thu Jul 05 06:00:33 +0000 2018,JAgifuken_woman,岐阜県ＪＡ女性組織,"【家の光講座】
雑誌『家の光』を教科書に、保冷剤を使って芳香剤を作りました✨
いろんな色が出来上がってキレイです〜☺️💕

モノ作りに興味がある恵那市＆中津川市の方は👇まで。
JAひがしみの組織広報課
0573-78-0124… https://t.co/OpjHEMzig4"
446,Thu Jul 05 05:53:37 +0000 2018,Pioneer_Works,パソコンのお医者さん,恵那市の顧客先ノートPCのキーボード不良診断と接点クリーニングの応急処置作業終了。
447,Thu Jul 05 05:38:14 +0000 2018,MariAmaeBiyori,天江まり@阿知賀の錬金術士,【斉藤恵那】えふぉるめ ゆるキャン ふとんむしラバーストラップ [楽天] https://t.co/SVZSobzycG #rakuafl https://t.co/QpLOAajW1X
448,Thu Jul 05 05:33:32 +0000 2018,531_su,すがやひなこ/2倍,"劇団めでたしさんの『妖怪大戦争 ひゅ〜どろろ』見て来ました！

前に共演した恵那氏が出演してました！
可愛いい😍だけでなく芯も覚悟もある妖怪…ステキでした✨

向こうの世界も妖怪関係いろいろ…そんで殺陣カッコよすぎ！
妖怪も人間も… https://t.co/MhAeNFSNoK"
449,Thu Jul 05 05:26:01 +0000 2018,gifuprefwe43,7/9～11お休み岐阜、尾張お天気情報&お知らせ,"【岐阜県】#大雨警報 
警報状況午後14時現在
大雨警報（土砂災害） 岐阜市、大垣市、山県市、本巣市、不破郡、揖斐郡、中津川市、瑞浪市、恵那市、関市、美濃市、郡上市、川辺町、七宗町、白川町、東白川村、御嵩町、飛騨地方"
450,Thu Jul 05 05:22:17 +0000 2018,SoftCream_Bot,ソフトクリームbot(仮),【恵那川上屋 本社恵那峡店(岐阜県)】栗ソフトクリーム https://t.co/H9mGeglEHR
451,Thu Jul 05 05:12:24 +0000 2018,m1006n,みー＠夏フェス行かない勢,"I'm at 恵那峡SA (上り) in 恵那市, 岐阜県 https://t.co/rpvzJALbAj"
452,Thu Jul 05 05:02:03 +0000 2018,A_Zbookstore,A-Z bookstore,和菓子 ギフト 「栗きんとん焼菓子 恵那っ子15入」恵那栗工房良平堂 【あす楽対応】 (店舗名：栗きんとんの恵那栗工房　良平堂)https://t.co/Bqzdn9P9uG
453,Thu Jul 05 04:58:21 +0000 2018,japanlikelove5,日本のまち歩き,日本の三大山城は　岩村城（岐阜県恵那市）　高取城（奈良県高取町）　備中松山城（岡山県高梁市）
454,Thu Jul 05 04:50:57 +0000 2018,ammolite_game,ｱﾝﾓﾗｲﾄ@俺の妹は清純ビッチ,"☆ ８月３１日発売！ ☆
★ お取り扱い店でご予約承り中！ ★

この夏の浮気候補に
『俺の妹は清純ビッチ ～親には秘密のハメハメ性活～』
“星月恵那（ほしづきえな）”ちゃんを御指名しませんか？？

【R18Web】… https://t.co/p1BZiroq1d"
455,Thu Jul 05 04:46:01 +0000 2018,aokik0115,岐阜のこうちゃん,"@turezuregusa70 ふくろう商店街のロケ地、岐阜県恵那市岩村町本通りにある西町商店街ですよ。
永野芽郁ちゃんや中村雅俊さんらが調理指導を受けた五平餅「みはら」さんはおすすめです。"
456,Thu Jul 05 04:27:47 +0000 2018,ammolite_game,ｱﾝﾓﾗｲﾄ@俺の妹は清純ビッチ,"『やーだ……♪　セックスの邪魔したのお兄ちゃんなんだから、しっかり責任とって……？』

星月恵那（ほしづきえな）：『俺の妹は清純ビッチ ～親には秘密のハメハメ性活～』
ＣＶ．？？？

#星月恵那 #アンモライト https://t.co/Mkd20itVPN"
457,Thu Jul 05 04:18:12 +0000 2018,enakyowonder,恵那峡ワンダーランド,"8月11日～16日にイベント「わくわく発見！恐竜ひろば」を開催します！

写真はアトラクション「ジェラシックランド」の恐竜です！
とてもリアルで迫力満点！
夏休みはぜひ、恵那峡ワンダーランドに遊びに来てください！… https://t.co/j0RXJBD7VS"
458,Thu Jul 05 04:12:26 +0000 2018,maoko810dct,maoko,「半分、青い。」ロケ地散策マップ作製　恵那市岩村町 (岐阜新聞) - LINEアカウントメディア https://t.co/Cu0fC2slfo #linenews @news_line_meから
459,Thu Jul 05 04:06:06 +0000 2018,ebH2zzOKtRmty8A,さっち,"大好きな 朴葉寿司のランチ
恵那市で活動されてる
無農薬野菜農家の
お母さんがつくる
お野菜いっぱいのランチ

 無農薬のお野菜も
たくさん 買ったから
子ども達にも 食べてほしい
お夕飯は 何にしようかな

#今日のランチ… https://t.co/HpgJeC1ciP"
460,Thu Jul 05 03:55:31 +0000 2018,zitomemoe,死んだきんつば戦線@加蓮Ｐ,ねんどろ恵那ちゃんの表情差分が早くも出るのかな
461,Thu Jul 05 03:53:41 +0000 2018,ammolite_game,ｱﾝﾓﾗｲﾄ@俺の妹は清純ビッチ,"『やーだ……♪　セックスの邪魔したのお兄ちゃんなんだから、しっかり責任とって……？』

星月恵那（ほしづきえな）：『俺の妹は清純ビッチ ～親には秘密のハメハメ性活～』
ＣＶ．？？？

#星月恵那 #アンモライト https://t.co/O714Db2w4i"
462,Thu Jul 05 03:48:21 +0000 2018,yuka_singasong,松井ゆかりは森の人です。,"15日は恵那泊にしたんだが。
なにもなさそうだわね。
豊田市でご飯食べて飲んでから移動した方がよいかな。"
463,Thu Jul 05 03:44:42 +0000 2018,tajimi_voice,猿王-えんのう-多治見でボイトレ,"今週土曜は従姉妹の結婚式の為、夜のみのレッスンとなります。
よろしくお願いします。

#ボイトレ
#ボイストレーニング
#話声
#歌
#生徒募集中
#多治見
#土岐
#瑞浪
#恵那
#中津川
#東濃
#可児
#御嵩町
#美濃"
464,Thu Jul 05 03:40:47 +0000 2018,mav164vvvv,masamasa,「半分、青い。」ロケ地散策マップ作製　恵那市岩村町 (岐阜新聞) - LINEアカウントメディア https://t.co/sSjowzfmGP #linenews @news_line_meさんから
465,Thu Jul 05 03:40:21 +0000 2018,maimi22600,モリゾー@矢島G党,"岐阜県気象警報（12:30）
【大雨警報】
岐阜市、大垣市、山県市、本巣市、垂井町、関ヶ原町、揖斐川町、大野町、池田町、中津川市、恵那市、瑞浪市、関市、美濃市、郡上市、川辺町、七宗町、白川町、東白川村、御嵩町、飛騨地方"
466,Thu Jul 05 03:22:57 +0000 2018,LittleArmory,リトルアーモリー【figma豊崎・ねんどろ照安】,"【イベント情報】
#リトルアーモリー 、ワンダーフェスティバル2018夏に出展！
タカラトミーで新作展示を、グッドスマイルカンパニー・マックスファクトリー合同ブースでfigma・ねんどろの新作展示予定！
豊崎恵那役の声優：東城咲耶… https://t.co/NSiICcFbJL"
467,Thu Jul 05 03:21:26 +0000 2018,r_21_gifu,岐阜県交通情報(非公式),"国道４１８号 下り　区間：恵那市中越橋－恵那市上矢作町海
大雨のため通行止 (7/5 12:21)"
468,Thu Jul 05 03:21:23 +0000 2018,r_21_gifu,岐阜県交通情報(非公式),"国道４１８号 上り　区間：恵那市上矢作町海－恵那市中越橋
大雨のため通行止 (7/5 12:21)"
469,Thu Jul 05 03:15:02 +0000 2018,sdgr39fce,最近の出会い系情報,"登録しちゃいました～結構ドキドキしますね（｀∀´)Ψ
　
[PR]＿＿＿＿＿＿＿＿＿＿
岐阜県恵那市
10代:男性と♪
会員が多い出会いアプリは"
470,Thu Jul 05 03:14:20 +0000 2018,MiraclCATHERINE,キャサリン@7/10まで！クラウドファンディング@メンヘラ夏フェス,"💓恵那瞳さんと初対面💓
ずっとお会いしたかったので
嬉しかったです😆💞
かわいいし優しいし歌上手いし
言うことなし✨完璧です✨
オリジナルグッズにCDありがとうございます🎶❤
#恵中瞳 #可愛いを極める #歌上手すぎ https://t.co/UKUxBKRnTs"
471,Thu Jul 05 03:00:17 +0000 2018,YotsubatoBOT,よつばと！ぼっと,風香｢うん 沖縄の味がするね｣ かーちゃん｢何それ あんた適当に言ってるでしょ｣ あさぎ｢あ TVとっといてくれた？｣ 恵那｢うん 予約しといたから｣【第14話 あさぎのおみやげ】 #manga_bot
472,Thu Jul 05 02:59:09 +0000 2018,kadensha,花伝社,『石田和男教育著作集』全四巻の舞台、恵那です！⇒「半分、青い。」ロケ地散策マップ作製　恵那市岩村町（岐阜新聞Ｗｅｂ） - Yahoo!ニュース https://t.co/mNDsfpQFSu @YahooNewsTopics
473,Thu Jul 05 02:48:54 +0000 2018,gifuprefwe43,7/9～11お休み岐阜、尾張お天気情報&お知らせ,"警報状況【岐阜県】#大雨警報 
警報状況午前11時現在
大雨警報（土砂災害） 岐阜市、大垣市、山県市、本巣市、不破郡、揖斐郡、中津川市、瑞浪市、恵那市、関市、美濃市、郡上市、川辺町、七宗町、白川町、東白川村、御嵩町、飛騨地方"
474,Thu Jul 05 02:47:02 +0000 2018,sekishouen_gifu,有限会社石松苑/sekishouen,"恵那市　庭のリフォーム を投稿しました。 #エキサイトブログ
https://t.co/p9yynwiUbO https://t.co/Xjd1ZVnl9E"
475,Thu Jul 05 02:40:02 +0000 2018,yaruo48,人気/新作のフィギュア・プラモ情報,figma リトルアーモリー 豊崎恵那[トミーテック]《02月予約》 [楽天] https://t.co/Y1c7j3uBYt https://t.co/M5i2VhK81t
476,Thu Jul 05 02:32:42 +0000 2018,re_lt,emi*,"@mhpyoon にこちんハッピーバースデー🎂🎉にこちんの笑顔が恵那ママも大好きよ〜❤️今日はママも大忙しだね😆😍9日にまたゆっくり話そうね〜😘✨
いちご🍓買えた〜？😆🙌💕"
477,Thu Jul 05 02:30:41 +0000 2018,hurusatogaeri,映画『ふるさとがえり』,恵那の人たちは元気かな
478,Thu Jul 05 02:14:38 +0000 2018,vion_0825,さぇ,@rsia39 恵那市の大井町のとこにあるよ
479,Thu Jul 05 02:10:17 +0000 2018,_F462323,林 / F.A$$A$$1N a.k.a POLICE,恵那高生休校おめ
480,Thu Jul 05 02:07:25 +0000 2018,yajimakaoru1,Samantha0405,@nakano_ena @ren___k1 恵那ちゃん本当に可愛いすぎるよ💕😍
481,Thu Jul 05 02:05:15 +0000 2018,sousaku_naruke,創作さん,恵那「よーし！頑張ろう！」
